2023-01-14 20:00,Weegree AZS Politechnika Opolska(d),86 : 65W,86,23,40,57.5,10,25,40.0,33,65,50.8,10,16,62.5,5,28,33,21,29,16,13,8,4,4,101,Decka Pelplin,Sezon 2022/2023
2023-01-18 20:00,KKS Polonia Warszawa(w),79 : 72P,72,19,38,50.0,7,20,35.0,26,58,44.8,13,16,81.3,4,24,28,18,20,17,13,8,3,5,81,Decka Pelplin,Sezon 2022/2023
2023-01-22 18:00,PGE Turów Zgorzelec(d),91 : 84W,91,22,42,52.4,11,30,36.7,33,72,45.8,14,27,51.9,13,31,44,17,28,29,16,4,1,6,89,Decka Pelplin,Sezon 2022/2023
2023-01-28 15:00,GKS Tychy(w),81 : 48P,48,14,31,45.2,3,23,13.0,17,54,31.5,11,25,44.0,6,20,26,14,20,18,15,5,3,3,30,Decka Pelplin,Sezon 2022/2023
2023-02-04 18:00,SKS Starogard Gdański(d),104 : 115P,104,27,51,52.9,9,27,33.3,36,78,46.2,23,33,69.7,9,23,32,22,34,27,7,6,2,2,107,Decka Pelplin,Sezon 2022/2023
2023-02-08 18:00,MKKS Żak Koszalin(w),77 : 78W,78,21,37,56.8,6,20,30.0,27,57,47.4,18,23,78.3,6,23,29,20,21,20,13,8,6,4,93,Decka Pelplin,Sezon 2022/2023
2023-02-12 20:00,Miasto Szkła Krosno(w),83 : 82P,82,23,38,60.5,7,17,41.2,30,55,54.5,15,26,57.7,5,21,26,26,18,26,11,6,3,2,96,Decka Pelplin,Sezon 2022/2023
2023-02-22 18:30,WKS Śląsk II Wrocław(d),70 : 64W,70,19,42,45.2,5,17,29.4,24,59,40.7,17,26,65.4,11,23,34,17,18,24,9,12,2,3,82,Decka Pelplin,Sezon 2022/2023
2023-02-25 15:00,Sensation Kotwica Kołobrzeg(w),79 : 68P,68,19,34,55.9,6,25,24.0,25,59,42.4,12,18,66.7,5,27,32,18,24,19,14,4,1,1,69,Decka Pelplin,Sezon 2022/2023
2023-03-01 17:00,Dziki Warszawa(d),62 : 73P,62,17,41,41.5,5,19,26.3,22,60,36.7,13,17,76.5,8,24,32,13,24,18,13,7,1,3,60,Decka Pelplin,Sezon 2022/2023
2023-03-08 19:00,HydroTruck Radom(w),79 : 83W,83,26,43,60.5,6,21,28.6,32,64,50.0,13,21,61.9,7,36,43,24,23,23,16,5,1,1,100,Decka Pelplin,Sezon 2022/2023
2023-03-12 15:00,BS Polonia Bytom(w),86 : 97W,97,27,47,57.4,10,23,43.5,37,70,52.9,13,20,65.0,9,32,41,15,21,22,12,5,2,1,108,Decka Pelplin,Sezon 2022/2023
2023-03-19 18:00,Enea Basket Poznań(w),61 : 71W,71,20,45,44.4,2,15,13.3,22,60,36.7,25,37,67.6,13,33,46,11,24,25,15,6,2,1,71,Decka Pelplin,Sezon 2022/2023
2023-03-26 15:00,WKK Wrocław(d),77 : 72W,77,24,46,52.2,7,20,35.0,31,66,47.0,8,14,57.1,10,28,38,17,21,18,17,6,3,3,83,Decka Pelplin,Sezon 2022/2023
2023-04-01 18:00,AZS AGH Kraków(w),84 : 88W,88,20,39,51.3,6,23,26.1,26,62,41.9,30,42,71.4,18,26,44,16,23,25,15,5,4,6,94,Decka Pelplin,Sezon 2022/2023
2023-04-05 18:00,Start II Lublin(d),130 : 56W,130,41,55,74.5,9,17,52.9,50,72,69.4,21,28,75.0,8,31,39,40,21,19,13,20,7,0,194,Decka Pelplin,Sezon 2022/2023
2023-04-15 16:00,Dziki Warszawa(w),85 : 73P,73,20,40,50.0,5,17,29.4,25,57,43.9,18,26,69.2,8,18,26,12,29,22,18,14,1,2,68,Decka Pelplin,Sezon 2022/2023
2023-04-16 16:00,Dziki Warszawa(w),82 : 69P,69,19,47,40.4,3,13,23.1,22,60,36.7,22,33,66.7,11,28,39,11,33,26,15,10,3,5,68,Decka Pelplin,Sezon 2022/2023
2023-04-22 16:00,Dziki Warszawa(d),62 : 88P,62,19,40,47.5,5,25,20.0,24,65,36.9,9,14,64.3,9,20,29,15,22,15,13,11,3,2,61,Decka Pelplin,Sezon 2022/2023
2022-09-24 18:00,Enea Basket Poznań(d),62 : 54W,62,14,30,46.7,7,25,28.0,21,55,38.2,13,18,72.2,14,25,39,17,24,23,24,7,3,1,65,Dziki Warszawa,Sezon 2022/2023
2022-10-01 20:00,WKK Wrocław(w),73 : 75W,75,15,30,50.0,10,29,34.5,25,59,42.4,15,20,75.0,6,19,25,13,24,23,14,8,3,1,71,Dziki Warszawa,Sezon 2022/2023
2022-10-12 19:00,AZS AGH Kraków(d),77 : 64W,77,24,42,57.1,4,14,28.6,28,56,50.0,17,26,65.4,8,26,34,23,13,20,13,11,2,4,97,Dziki Warszawa,Sezon 2022/2023
2022-10-15 14:00,Start II Lublin(w),63 : 95W,95,31,44,70.5,7,25,28.0,38,69,55.1,12,19,63.2,8,29,37,31,14,16,14,9,5,1,125,Dziki Warszawa,Sezon 2022/2023
2022-10-23 15:00,Górnik Trans.eu Zamek Książ Wałbrzych(d),76 : 72W,76,19,40,47.5,9,19,47.4,28,59,47.5,11,16,68.8,6,24,30,16,17,22,9,5,1,2,83,Dziki Warszawa,Sezon 2022/2023
2022-10-29 15:00,Weegree AZS Politechnika Opolska(w),70 : 54P,54,14,33,42.4,2,16,12.5,16,49,32.7,20,37,54.1,9,13,22,11,21,31,13,11,5,3,40,Dziki Warszawa,Sezon 2022/2023
2022-11-02 18:00,KKS Polonia Warszawa(d),76 : 58W,76,25,48,52.1,4,17,23.5,29,65,44.6,14,22,63.6,8,29,37,25,16,20,9,10,4,5,99,Dziki Warszawa,Sezon 2022/2023
2022-11-05 15:00,PGE Turów Zgorzelec(w),69 : 91W,91,25,42,59.5,6,21,28.6,31,63,49.2,23,25,92.0,8,24,32,22,18,25,6,12,1,2,118,Dziki Warszawa,Sezon 2022/2023
2022-11-13 20:00,GKS Tychy(d),90 : 83W,90,27,42,64.3,8,20,40.0,35,62,56.5,12,17,70.6,10,22,32,27,20,24,18,12,2,3,113,Dziki Warszawa,Sezon 2022/2023
2022-11-17 19:00,SKS Starogard Gdański(w),91 : 71P,71,20,44,45.5,6,23,26.1,26,67,38.8,13,18,72.2,11,25,36,18,21,19,11,5,5,1,78,Dziki Warszawa,Sezon 2022/2023
2022-11-27 18:00,Miasto Szkła Krosno(w),87 : 65P,65,17,42,40.5,8,26,30.8,25,68,36.8,7,14,50.0,12,20,32,18,22,21,11,9,0,3,63,Dziki Warszawa,Sezon 2022/2023
2022-12-03 18:00,WKS Śląsk II Wrocław(d),73 : 63W,73,23,52,44.2,6,16,37.5,29,68,42.6,9,13,69.2,14,22,36,15,17,13,10,8,0,5,79,Dziki Warszawa,Sezon 2022/2023
2022-12-10 18:00,Sensation Kotwica Kołobrzeg(w),62 : 67W,67,19,43,44.2,5,19,26.3,24,62,38.7,14,26,53.8,7,29,36,14,17,22,10,12,4,0,73,Dziki Warszawa,Sezon 2022/2023
2022-12-14 18:00,MKKS Żak Koszalin(d),76 : 60W,76,18,45,40.0,7,29,24.1,25,74,33.8,19,23,82.6,16,21,37,18,17,18,13,17,5,8,87,Dziki Warszawa,Sezon 2022/2023
2022-12-17 18:00,HydroTruck Radom(d),79 : 66W,79,19,40,47.5,11,26,42.3,30,66,45.5,8,16,50.0,11,28,39,23,19,19,16,11,3,1,95,Dziki Warszawa,Sezon 2022/2023
2022-12-21 18:00,Decka Pelplin(d),90 : 93P,90,20,45,44.4,9,31,29.0,29,76,38.2,23,42,54.8,15,26,41,22,19,30,10,7,3,11,87,Dziki Warszawa,Sezon 2022/2023
2023-01-04 18:00,BS Polonia Bytom(w),69 : 88W,88,25,45,55.6,6,24,25.0,31,69,44.9,20,27,74.1,4,31,35,20,21,24,9,13,0,1,102,Dziki Warszawa,Sezon 2022/2023
